search_id,user_id,origin,destination,search_date,travel_date,cabin,device
S004839,U0189,Mumbai,Singapore,2026-02-08,2026-05-03,Business,Tablet
S004840,U0043,Mumbai,Paris,2026-07-17,2026-08-28,Economy,Mobile
S004841,U0433,Mumbai,London,2026-04-19,2026-09-04,Economy,Tablet
S004842,U0029,Delhi,Dubai,2026-08-16,2026-10-20,Business,Mobile
S004843,U0362,Delhi,London,2026-08-25,2027-02-12,First,Desktop
S004844,U0120,Mumbai,Dubai,2026-05-12,2026-09-19,Economy,Mobile
S004845,U0337,Mumbai,Dubai,2026-03-15,2026-06-17,Economy,Mobile
S004846,U0031,Delhi,New York,2026-03-06,2026-06-01,Economy,Desktop
S004847,U0181,Delhi,London,2026-08-01,2026-12-26,Economy,Mobile
S004848,U0162,Mumbai,Singapore,2026-06-17,2026-11-18,Economy,Mobile
S004849,U0128,Delhi,Singapore,2026-08-19,2026-09-11,Economy,Mobile
S004850,U0255,Delhi,New York,2026-02-06,2026-04-04,Business,Mobile
S004851,U0294,Bengaluru,London,2026-03-08,2026-05-08,Economy,Desktop
S004852,U0441,Mumbai,New York,2026-04-21,2026-10-05,Economy,Mobile
S004853,U0357,Hyderabad,Dubai,2026-06-08,2026-11-10,Economy,Desktop
S004854,U0388,Delhi,Dubai,2026-08-07,2026-11-02,Business,Mobile
S004855,U0254,Delhi,Singapore,2026-07-28,2026-12-31,Economy,Mobile
S004856,U0130,Delhi,Singapore,2026-05-05,2026-10-11,First,Mobile
S004857,U0012,Delhi,Singapore,2026-03-28,2026-07-22,Economy,Desktop
S004858,U0035,Bengaluru,London,2026-07-24,2026-12-17,Economy,Mobile
S004859,U0198,Mumbai,Singapore,2026-02-16,2026-07-15,Economy,Mobile
S004860,U0248,Mumbai,Singapore,2026-06-04,2026-09-04,Business,Mobile
S004861,U0110,Delhi,Singapore,2026-06-28,2026-07-06,Business,Desktop
S004862,U0328,Hyderabad,Dubai,2026-05-28,2026-10-13,Business,Mobile
S004863,U0405,Bengaluru,Dubai,2026-08-26,2026-10-16,Business,Desktop
S004864,U0245,Mumbai,Dubai,2026-01-13,2026-02-01,Business,Mobile
S004865,U0250,Delhi,Dubai,2026-07-10,2026-09-09,Economy,Mobile
S004866,U0366,Delhi,Bangkok,2026-02-13,2026-07-29,Business,Mobile
S004867,U0317,Hyderabad,Dubai,2026-06-01,2026-06-29,Business,Mobile
S004868,U0163,Mumbai,Dubai,2026-05-05,2026-08-08,Economy,Mobile
S004869,U0048,Mumbai,London,2026-04-29,2026-06-29,Business,Tablet
S004870,U0399,Bengaluru,Dubai,2026-08-21,2027-01-19,Business,Mobile
S004871,U0071,Delhi,Paris,2026-05-11,2026-09-30,Economy,Mobile
S004872,U0399,Mumbai,Dubai,2026-05-06,2026-08-17,Economy,Mobile
S004873,U0493,Delhi,New York,2026-08-23,2027-01-14,Economy,Mobile
S004874,U0134,Bengaluru,Dubai,2026-05-18,2026-06-12,Economy,Mobile
S004875,U0239,Mumbai,Paris,2026-07-12,2026-11-23,Economy,Desktop
S004876,U0465,Delhi,Paris,2026-02-18,2026-07-16,Economy,Mobile
S004877,U0068,Delhi,Paris,2026-05-04,2026-07-16,Economy,Desktop
S004878,U0278,Delhi,Dubai,2026-07-05,2026-09-10,Economy,Mobile
S004879,U0032,Delhi,Bangkok,2026-07-24,2026-10-01,Business,Mobile
S004880,U0123,Mumbai,Dubai,2026-03-19,2026-07-08,Economy,Mobile
S004881,U0022,Bengaluru,Dubai,2026-08-13,2026-12-01,Economy,Mobile
S004882,U0155,Mumbai,London,2026-05-10,2026-10-02,Economy,Mobile
S004883,U0110,Delhi,Bangkok,2026-07-13,2026-11-30,Business,Mobile
S004884,U0271,Mumbai,Dubai,2026-04-13,2026-05-23,Economy,Mobile
S004885,U0380,Mumbai,Singapore,2026-04-15,2026-07-29,Economy,Desktop
S004886,U0300,Delhi,Dubai,2026-04-30,2026-07-09,Economy,Mobile
S004887,U0115,Bengaluru,London,2026-01-31,2026-05-04,First,Desktop
S004888,U0470,Delhi,Bangkok,2026-03-09,2026-06-04,Business,Mobile
S004889,U0220,Delhi,Paris,2026-08-14,2026-10-25,Economy,Desktop
S004890,U0490,Mumbai,Singapore,2026-07-30,2027-01-11,Economy,Mobile
S004891,U0230,Delhi,London,2026-02-06,2026-05-06,Economy,Mobile
S004892,U0252,Bengaluru,Dubai,2026-07-20,2026-10-26,Economy,Tablet
S004893,U0249,Bengaluru,London,2026-01-24,2026-06-15,Business,Mobile
S004894,U0009,Delhi,Paris,2026-07-24,2027-01-16,Economy,Desktop
S004895,U0034,Mumbai,Paris,2026-02-13,2026-08-07,Business,Desktop
S004896,U0228,Delhi,Paris,2026-08-10,2027-01-31,Economy,Mobile
S004897,U0073,Delhi,Singapore,2026-03-24,2026-08-27,Business,Tablet
S004898,U0399,Delhi,Paris,2026-02-10,2026-07-18,Economy,Desktop
S004899,U0446,Mumbai,New York,2026-07-21,2026-09-03,Economy,Desktop
S004900,U0301,Delhi,Bangkok,2026-06-28,2026-11-11,Business,Tablet
S004901,U0212,Mumbai,Paris,2026-02-11,2026-06-22,Economy,Mobile
S004902,U0072,Delhi,London,2026-04-18,2026-06-04,Business,Mobile
S004903,U0058,Mumbai,London,2026-07-25,2026-08-19,Business,Desktop
S004904,U0220,Delhi,London,2026-02-09,2026-05-31,Economy,Mobile
S004905,U0371,Delhi,Dubai,2026-02-17,2026-07-03,Business,Mobile
S004906,U0275,Mumbai,New York,2026-04-23,2026-07-30,Economy,Mobile
S004907,U0249,Delhi,Tokyo,2026-03-25,2026-07-05,Economy,Desktop
S004908,U0016,Delhi,Dubai,2026-01-04,2026-03-13,Business,Mobile
S004909,U0075,Delhi,Singapore,2026-08-18,2026-09-09,Business,Desktop
S004910,U0106,Bengaluru,Dubai,2026-04-18,2026-07-27,Economy,Mobile
S004911,U0136,Mumbai,Paris,2026-03-01,2026-08-04,Business,Mobile
S004912,U0417,Mumbai,Singapore,2026-04-24,2026-09-19,First,Desktop
S004913,U0074,Mumbai,Paris,2026-06-16,2026-10-16,Economy,Tablet
S004914,U0254,Mumbai,Singapore,2026-01-05,2026-03-08,Business,Mobile
S004915,U0018,Delhi,Dubai,2026-04-16,2026-06-26,Business,Mobile
S004916,U0419,Delhi,Dubai,2026-08-12,2027-02-07,First,Mobile
S004917,U0043,Delhi,Dubai,2026-01-06,2026-03-07,Economy,Desktop
S004918,U0050,Mumbai,London,2026-01-14,2026-04-16,Business,Mobile
S004919,U0003,Bengaluru,Dubai,2026-07-17,2027-01-13,Economy,Mobile
S004920,U0232,Mumbai,Paris,2026-05-06,2026-10-20,Business,Desktop
S004921,U0219,Delhi,Singapore,2026-07-25,2026-09-19,Business,Mobile
S004922,U0059,Mumbai,Singapore,2026-05-20,2026-09-08,Economy,Mobile
S004923,U0284,Mumbai,Dubai,2026-03-03,2026-03-31,Economy,Desktop
S004924,U0302,Bengaluru,London,2026-01-27,2026-03-14,Business,Desktop
S004925,U0064,Mumbai,Paris,2026-02-23,2026-04-09,Business,Tablet
S004926,U0070,Mumbai,Dubai,2026-03-31,2026-07-20,Economy,Mobile
S004927,U0303,Delhi,London,2026-01-12,2026-07-06,Economy,Desktop
S004928,U0142,Mumbai,New York,2026-05-16,2026-07-29,Business,Desktop
S004929,U0391,Delhi,New York,2026-03-15,2026-03-28,Economy,Mobile
S004930,U0202,Delhi,Singapore,2026-05-24,2026-08-23,Economy,Desktop
S004931,U0207,Mumbai,New York,2026-06-29,2026-11-14,Business,Mobile
S004932,U0415,Delhi,New York,2026-01-26,2026-04-18,Economy,Desktop
S004933,U0221,Mumbai,Dubai,2026-05-16,2026-08-21,Economy,Desktop
S004934,U0362,Delhi,Singapore,2026-08-21,2026-11-19,Economy,Desktop
S004935,U0246,Delhi,Singapore,2026-02-14,2026-07-24,Business,Mobile
S004936,U0081,Delhi,Tokyo,2026-08-09,2026-09-15,Economy,Desktop
S004937,U0251,Hyderabad,Dubai,2026-03-25,2026-07-08,Business,Mobile
S004938,U0051,Delhi,Tokyo,2026-07-28,2026-09-24,Business,Tablet
S004939,U0285,Delhi,Paris,2026-05-27,2026-09-22,Economy,Desktop
S004940,U0369,Delhi,New York,2026-05-25,2026-08-11,Business,Mobile
S004941,U0492,Bengaluru,London,2026-04-13,2026-05-10,Economy,Mobile
S004942,U0399,Bengaluru,Dubai,2026-05-04,2026-05-26,Business,Desktop
S004943,U0384,Mumbai,Dubai,2026-07-12,2026-08-03,Economy,Mobile
S004944,U0346,Mumbai,Singapore,2026-05-03,2026-10-02,Business,Desktop
S004945,U0204,Bengaluru,London,2026-04-26,2026-06-27,Economy,Mobile
S004946,U0025,Bengaluru,London,2026-06-06,2026-11-15,Economy,Desktop
S004947,U0445,Mumbai,Dubai,2026-01-14,2026-04-12,First,Mobile
S004948,U0041,Delhi,New York,2026-01-17,2026-04-11,Economy,Mobile
S004949,U0069,Mumbai,Paris,2026-01-13,2026-02-25,Business,Tablet
S004950,U0004,Mumbai,Singapore,2026-04-03,2026-08-31,Economy,Desktop
S004951,U0492,Mumbai,Paris,2026-08-14,2026-10-19,Economy,Mobile
S004952,U0240,Mumbai,London,2026-08-07,2026-08-24,Business,Tablet
S004953,U0361,Bengaluru,Dubai,2026-03-04,2026-07-14,Economy,Mobile
S004954,U0441,Mumbai,Singapore,2026-08-26,2026-11-06,Business,Desktop
S004955,U0031,Delhi,New York,2026-02-02,2026-06-14,Economy,Mobile
S004956,U0387,Delhi,London,2026-01-29,2026-03-08,Economy,Mobile
S004957,U0117,Delhi,Dubai,2026-02-06,2026-07-09,Business,Mobile
S004958,U0195,Mumbai,New York,2026-04-13,2026-06-14,Economy,Mobile
S004959,U0090,Delhi,Singapore,2026-07-30,2026-08-10,Economy,Desktop
S004960,U0178,Mumbai,Singapore,2026-06-23,2026-11-07,Business,Desktop
S004961,U0145,Delhi,London,2026-01-24,2026-07-05,Economy,Mobile
S004962,U0444,Delhi,Bangkok,2026-05-22,2026-08-26,Economy,Mobile
S004963,U0202,Mumbai,Paris,2026-08-27,2026-12-05,Business,Desktop
S004964,U0322,Delhi,Dubai,2026-08-17,2026-11-03,Business,Mobile
S004965,U0344,Mumbai,New York,2026-05-13,2026-08-27,Economy,Mobile
S004966,U0203,Mumbai,Paris,2026-05-05,2026-06-09,Business,Mobile
S004967,U0024,Mumbai,New York,2026-02-22,2026-04-28,Business,Mobile
S004968,U0355,Mumbai,London,2026-03-29,2026-04-29,Economy,Mobile
S004969,U0471,Bengaluru,London,2026-04-08,2026-09-11,Economy,Desktop
S004970,U0416,Mumbai,Dubai,2026-04-24,2026-08-05,First,Mobile
S004971,U0471,Mumbai,London,2026-04-05,2026-07-21,Economy,Desktop
S004972,U0482,Mumbai,Dubai,2026-06-07,2026-10-08,Business,Mobile
S004973,U0105,Delhi,New York,2026-07-07,2026-08-05,Business,Desktop
S004974,U0275,Delhi,Dubai,2026-04-30,2026-07-15,Business,Mobile
S004975,U0322,Bengaluru,Dubai,2026-03-14,2026-06-07,Business,Desktop
S004976,U0060,Mumbai,London,2026-08-07,2026-10-31,Economy,Mobile
S004977,U0371,Mumbai,Dubai,2026-06-05,2026-11-26,Economy,Mobile
S004978,U0450,Mumbai,Singapore,2026-04-16,2026-07-29,Business,Desktop
S004979,U0015,Mumbai,Dubai,2026-01-26,2026-02-15,Economy,Mobile
S004980,U0085,Mumbai,Singapore,2026-01-18,2026-02-22,Business,Desktop
S004981,U0419,Mumbai,London,2026-06-13,2026-11-10,Economy,Tablet
S004982,U0197,Delhi,Dubai,2026-05-16,2026-08-17,Business,Mobile
S004983,U0235,Mumbai,Dubai,2026-05-26,2026-06-11,Business,Mobile
S004984,U0411,Delhi,Singapore,2026-07-31,2026-09-22,Economy,Mobile
S004985,U0344,Delhi,London,2026-02-27,2026-03-09,Economy,Desktop
S004986,U0263,Mumbai,Paris,2026-06-09,2026-06-27,Business,Mobile
S004987,U0006,Mumbai,New York,2026-04-03,2026-05-21,Economy,Desktop
S004988,U0494,Mumbai,New York,2026-02-18,2026-02-28,Business,Desktop
S004989,U0381,Delhi,New York,2026-06-25,2026-09-23,Business,Mobile
S004990,U0289,Delhi,New York,2026-07-29,2026-11-04,Economy,Desktop
S004991,U0058,Bengaluru,Dubai,2026-03-12,2026-06-18,Business,Mobile
S004992,U0433,Delhi,London,2026-03-06,2026-03-18,Economy,Mobile
S004993,U0145,Delhi,London,2026-08-08,2027-01-03,Economy,Desktop
S004994,U0366,Delhi,Dubai,2026-02-02,2026-03-15,Economy,Mobile
S004995,U0042,Delhi,Dubai,2026-02-19,2026-05-01,Business,Mobile
S004996,U0350,Delhi,Dubai,2026-01-04,2026-06-06,First,Desktop
S004997,U0200,Bengaluru,London,2026-04-29,2026-07-01,Economy,Desktop
S004998,U0424,Delhi,Singapore,2026-03-25,2026-04-13,Economy,Mobile
S004999,U0174,Hyderabad,Dubai,2026-04-27,2026-09-16,Economy,Desktop
S005000,U0455,Mumbai,Dubai,2026-06-13,2026-07-07,Business,Mobile
S005001,U0454,Mumbai,London,2026-08-11,2027-01-27,Economy,Desktop
S005002,U0452,Hyderabad,Dubai,2026-04-12,2026-07-14,Business,Desktop
S005003,U0385,Delhi,Bangkok,2026-06-05,2026-10-03,Economy,Mobile
S005004,U0335,Delhi,Singapore,2026-05-11,2026-06-12,Business,Mobile
S005005,U0095,Delhi,New York,2026-01-06,2026-06-27,Business,Desktop
S005006,U0217,Delhi,Bangkok,2026-06-22,2026-09-02,First,Desktop
S005007,U0111,Mumbai,Singapore,2026-01-23,2026-02-24,Economy,Mobile
S005008,U0353,Delhi,Dubai,2026-05-15,2026-09-24,Economy,Mobile
S005009,U0180,Delhi,Bangkok,2026-04-30,2026-07-02,Business,Mobile
S005010,U0163,Mumbai,Singapore,2026-03-02,2026-04-02,Business,Mobile
S005011,U0119,Delhi,Dubai,2026-04-10,2026-05-16,Economy,Desktop
S005012,U0325,Mumbai,Singapore,2026-03-06,2026-07-25,First,Mobile
S005013,U0389,Delhi,Singapore,2026-05-14,2026-06-16,Economy,Desktop
S005014,U0228,Delhi,Tokyo,2026-01-24,2026-06-18,Economy,Desktop
S005015,U0145,Delhi,Dubai,2026-02-06,2026-05-24,Economy,Tablet
S005016,U0437,Delhi,Tokyo,2026-02-14,2026-07-06,Business,Mobile
S005017,U0308,Mumbai,Singapore,2026-06-28,2026-07-15,Business,Desktop
S005018,U0142,Delhi,Singapore,2026-04-10,2026-08-20,Economy,Desktop
S005019,U0122,Delhi,Dubai,2026-08-04,2026-09-09,Economy,Mobile
S005020,U0285,Bengaluru,London,2026-04-12,2026-07-21,Business,Mobile
S005021,U0392,Bengaluru,Dubai,2026-06-22,2026-10-22,Economy,Desktop
S005022,U0226,Mumbai,London,2026-03-04,2026-03-25,Business,Mobile
S005023,U0360,Mumbai,Dubai,2026-01-29,2026-03-11,Business,Tablet
S005024,U0257,Delhi,New York,2026-04-11,2026-05-26,Economy,Mobile
S005025,U0285,Mumbai,Paris,2026-04-19,2026-05-19,Economy,Mobile
S005026,U0420,Delhi,London,2026-04-06,2026-04-20,Business,Mobile
S005027,U0435,Mumbai,New York,2026-06-02,2026-07-21,Economy,Mobile
S005028,U0165,Delhi,New York,2026-01-10,2026-07-05,Economy,Mobile
S005029,U0221,Mumbai,London,2026-02-04,2026-05-05,Economy,Mobile
S005030,U0069,Delhi,Singapore,2026-02-24,2026-08-18,Economy,Mobile
S005031,U0309,Mumbai,Dubai,2026-06-02,2026-07-25,Business,Mobile
S005032,U0224,Mumbai,Paris,2026-08-07,2026-09-08,Business,Mobile
S005033,U0124,Mumbai,New York,2026-06-22,2026-11-25,First,Desktop
S005034,U0436,Mumbai,Singapore,2026-04-06,2026-08-23,Economy,Mobile
S005035,U0344,Delhi,Singapore,2026-05-03,2026-09-29,Economy,Desktop
S005036,U0339,Mumbai,Dubai,2026-01-12,2026-07-01,First,Desktop
S005037,U0012,Delhi,Bangkok,2026-01-04,2026-04-21,Business,Mobile
S005038,U0052,Delhi,Singapore,2026-04-16,2026-06-24,Business,Mobile
S005039,U0129,Mumbai,Singapore,2026-03-31,2026-07-08,Economy,Desktop
S005040,U0135,Mumbai,Singapore,2026-03-08,2026-05-08,Business,Desktop
S005041,U0145,Delhi,Singapore,2026-05-25,2026-08-11,Economy,Mobile
S005042,U0127,Mumbai,Dubai,2026-07-20,2026-09-24,Business,Desktop
S005043,U0226,Delhi,Dubai,2026-08-09,2026-09-13,Business,Mobile
S005044,U0427,Delhi,London,2026-03-06,2026-03-31,Business,Mobile
S005045,U0071,Delhi,Paris,2026-03-23,2026-06-10,Business,Mobile
S005046,U0273,Mumbai,Dubai,2026-04-15,2026-09-06,Business,Mobile
S005047,U0187,Delhi,London,2026-06-30,2026-10-15,Economy,Tablet
S005048,U0003,Mumbai,Paris,2026-03-25,2026-08-16,Economy,Desktop
S005049,U0285,Delhi,Dubai,2026-07-04,2026-09-05,Business,Desktop
S005050,U0022,Mumbai,New York,2026-04-15,2026-06-28,Economy,Mobile
S005051,U0166,Mumbai,London,2026-08-14,2026-11-15,Economy,Mobile
S005052,U0310,Delhi,Dubai,2026-04-25,2026-08-12,Economy,Mobile
S005053,U0363,Delhi,Singapore,2026-01-28,2026-04-16,Economy,Mobile
S005054,U0477,Delhi,London,2026-08-28,2027-01-10,First,Mobile
S005055,U0498,Delhi,Bangkok,2026-08-15,2026-12-17,Economy,Desktop
S005056,U0434,Mumbai,Singapore,2026-01-16,2026-06-11,Business,Mobile
S005057,U0246,Delhi,Dubai,2026-01-21,2026-07-09,Business,Tablet
S005058,U0234,Mumbai,Dubai,2026-03-18,2026-07-18,Economy,Tablet
S005059,U0325,Delhi,Singapore,2026-08-15,2026-11-11,Business,Desktop
S005060,U0158,Delhi,Dubai,2026-02-11,2026-07-28,Economy,Desktop
S005061,U0151,Mumbai,Dubai,2026-02-23,2026-06-18,Business,Mobile
S005062,U0213,Mumbai,Singapore,2026-02-01,2026-07-10,Economy,Mobile
S005063,U0376,Delhi,Bangkok,2026-04-24,2026-05-16,Economy,Desktop
S005064,U0218,Delhi,Singapore,2026-02-07,2026-06-29,Economy,Desktop
S005065,U0246,Delhi,Paris,2026-07-17,2026-08-27,Economy,Mobile
S005066,U0303,Delhi,Tokyo,2026-04-24,2026-10-21,Business,Desktop
S005067,U0405,Mumbai,Dubai,2026-08-18,2027-01-10,Economy,Tablet
S005068,U0276,Mumbai,Paris,2026-06-15,2026-08-04,Business,Mobile
S005069,U0151,Delhi,Paris,2026-07-01,2026-11-23,Economy,Mobile
S005070,U0196,Mumbai,London,2026-07-07,2026-11-29,Business,Tablet
S005071,U0405,Hyderabad,Dubai,2026-07-24,2026-12-27,Business,Mobile
S005072,U0021,Mumbai,Dubai,2026-04-20,2026-07-20,Economy,Mobile
S005073,U0257,Mumbai,Dubai,2026-04-13,2026-07-10,Economy,Mobile
S005074,U0399,Mumbai,Paris,2026-03-18,2026-07-04,Business,Desktop
S005075,U0017,Delhi,Singapore,2026-06-24,2026-09-01,Economy,Desktop
S005076,U0051,Mumbai,London,2026-05-20,2026-11-15,Economy,Mobile
S005077,U0447,Delhi,Dubai,2026-02-22,2026-04-02,Business,Mobile
S005078,U0270,Delhi,Paris,2026-06-10,2026-08-15,First,Mobile
S005079,U0315,Mumbai,Paris,2026-06-05,2026-10-12,Business,Mobile
S005080,U0083,Delhi,New York,2026-05-01,2026-05-09,Business,Mobile
S005081,U0306,Bengaluru,Dubai,2026-01-03,2026-05-30,Business,Mobile
S005082,U0124,Mumbai,London,2026-07-29,2026-09-30,First,Mobile
S005083,U0290,Mumbai,Dubai,2026-06-03,2026-11-27,Business,Tablet
S005084,U0262,Bengaluru,London,2026-02-23,2026-04-15,Economy,Mobile
S005085,U0365,Delhi,Paris,2026-02-09,2026-03-18,Business,Mobile
S005086,U0049,Mumbai,Dubai,2026-07-13,2026-12-04,Economy,Mobile
S005087,U0006,Delhi,London,2026-03-09,2026-04-07,Economy,Desktop
S005088,U0117,Mumbai,Paris,2026-04-24,2026-05-29,Business,Mobile
S005089,U0118,Hyderabad,Dubai,2026-08-08,2026-09-14,Economy,Mobile
S005090,U0453,Mumbai,New York,2026-08-08,2026-09-01,Economy,Desktop
S005091,U0263,Mumbai,Dubai,2026-08-05,2026-08-22,Economy,Tablet
S005092,U0353,Hyderabad,Dubai,2026-08-06,2026-11-23,Business,Desktop
S005093,U0461,Delhi,Tokyo,2026-08-25,2026-10-17,First,Mobile
S005094,U0435,Mumbai,Singapore,2026-06-24,2026-07-03,Economy,Mobile
S005095,U0374,Delhi,Bangkok,2026-05-10,2026-09-23,Economy,Desktop
S005096,U0129,Mumbai,Paris,2026-02-11,2026-04-30,Economy,Mobile
S005097,U0397,Bengaluru,Dubai,2026-06-11,2026-11-23,Business,Mobile
S005098,U0171,Delhi,Bangkok,2026-04-04,2026-08-24,Business,Tablet
S005099,U0027,Mumbai,New York,2026-05-29,2026-11-22,Economy,Desktop
S005100,U0199,Mumbai,New York,2026-08-24,2027-01-07,Economy,Desktop
S005101,U0372,Delhi,Singapore,2026-04-11,2026-05-09,Business,Desktop
S005102,U0387,Mumbai,New York,2026-06-21,2026-10-29,Business,Desktop
S005103,U0314,Mumbai,Paris,2026-08-03,2026-12-20,Economy,Desktop
S005104,U0345,Hyderabad,Dubai,2026-08-13,2027-01-01,Economy,Mobile
S005105,U0097,Delhi,Singapore,2026-05-04,2026-05-30,Economy,Tablet
S005106,U0488,Delhi,New York,2026-01-02,2026-03-26,First,Mobile
S005107,U0017,Delhi,Singapore,2026-04-01,2026-08-15,Business,Desktop
S005108,U0173,Bengaluru,London,2026-08-28,2026-10-05,Business,Mobile
S005109,U0462,Mumbai,New York,2026-02-28,2026-06-04,Business,Mobile
S005110,U0101,Delhi,London,2026-08-02,2026-08-11,Business,Desktop
S005111,U0186,Delhi,New York,2026-04-08,2026-09-30,Business,Mobile
S005112,U0184,Delhi,London,2026-01-16,2026-03-05,Economy,Desktop
S005113,U0438,Delhi,London,2026-05-28,2026-08-19,Economy,Desktop
S005114,U0215,Mumbai,Paris,2026-06-03,2026-11-29,Business,Mobile
S005115,U0251,Mumbai,Dubai,2026-01-16,2026-05-03,Business,Mobile
S005116,U0216,Mumbai,London,2026-07-17,2026-12-15,Economy,Mobile
S005117,U0029,Delhi,London,2026-08-25,2027-01-06,Economy,Desktop
S005118,U0102,Delhi,Dubai,2026-04-18,2026-06-10,Economy,Mobile
S005119,U0123,Delhi,Paris,2026-01-23,2026-06-30,Economy,Mobile
S005120,U0054,Mumbai,Singapore,2026-02-11,2026-06-20,Economy,Mobile
S005121,U0283,Delhi,Tokyo,2026-02-06,2026-03-18,Economy,Desktop
S005122,U0102,Delhi,Singapore,2026-03-13,2026-04-30,Business,Desktop
S005123,U0117,Mumbai,Dubai,2026-05-14,2026-06-22,Business,Mobile
S005124,U0104,Mumbai,London,2026-06-14,2026-10-21,Business,Desktop
S005125,U0045,Delhi,Paris,2026-04-26,2026-05-29,Business,Desktop
S005126,U0114,Delhi,New York,2026-05-30,2026-08-03,Economy,Desktop
S005127,U0343,Delhi,Tokyo,2026-01-06,2026-06-08,Economy,Mobile
S005128,U0031,Mumbai,New York,2026-02-01,2026-06-02,Economy,Desktop
S005129,U0164,Mumbai,Singapore,2026-05-25,2026-10-09,First,Mobile
S005130,U0465,Mumbai,Paris,2026-02-07,2026-06-21,Economy,Desktop
S005131,U0189,Bengaluru,Dubai,2026-05-25,2026-09-28,Business,Desktop
S005132,U0293,Mumbai,London,2026-02-06,2026-07-15,Economy,Desktop
S005133,U0195,Mumbai,Dubai,2026-05-31,2026-09-27,First,Mobile
S005134,U0292,Mumbai,New York,2026-06-26,2026-07-17,Economy,Desktop
S005135,U0375,Mumbai,Singapore,2026-07-08,2026-10-05,Business,Mobile
S005136,U0261,Hyderabad,Dubai,2026-06-26,2026-09-23,Economy,Mobile
S005137,U0430,Delhi,Singapore,2026-03-02,2026-03-31,Economy,Mobile
S005138,U0207,Delhi,London,2026-03-18,2026-04-04,Business,Desktop
S005139,U0052,Hyderabad,Dubai,2026-06-09,2026-10-09,First,Mobile
S005140,U0049,Delhi,Bangkok,2026-05-07,2026-10-22,Economy,Mobile
S005141,U0006,Delhi,Dubai,2026-03-27,2026-07-14,First,Mobile
S005142,U0379,Delhi,Tokyo,2026-07-10,2026-07-23,Business,Desktop
S005143,U0394,Mumbai,London,2026-01-07,2026-04-29,Business,Desktop
S005144,U0374,Mumbai,London,2026-05-30,2026-11-24,Economy,Desktop
S005145,U0224,Delhi,Tokyo,2026-03-26,2026-07-24,Economy,Mobile
S005146,U0023,Mumbai,Singapore,2026-01-06,2026-02-04,Economy,Tablet
S005147,U0496,Delhi,Dubai,2026-07-08,2026-10-24,First,Desktop
S005148,U0145,Mumbai,London,2026-05-22,2026-07-25,First,Desktop
S005149,U0110,Delhi,Paris,2026-05-24,2026-06-19,Business,Desktop
S005150,U0212,Delhi,Dubai,2026-01-03,2026-06-13,Economy,Tablet
S005151,U0300,Delhi,New York,2026-05-17,2026-09-17,Economy,Desktop
S005152,U0041,Bengaluru,London,2026-02-16,2026-07-08,First,Mobile
S005153,U0399,Mumbai,London,2026-03-26,2026-07-11,Economy,Mobile
S005154,U0172,Bengaluru,London,2026-04-04,2026-04-12,Business,Desktop
S005155,U0494,Delhi,Tokyo,2026-08-10,2026-09-07,Economy,Desktop
S005156,U0186,Mumbai,Singapore,2026-06-19,2026-09-03,Economy,Desktop
S005157,U0214,Mumbai,London,2026-06-19,2026-10-06,Business,Mobile
S005158,U0306,Mumbai,Dubai,2026-08-12,2026-11-30,Economy,Mobile
S005159,U0052,Mumbai,New York,2026-01-23,2026-03-06,Economy,Desktop
S005160,U0070,Delhi,Tokyo,2026-01-03,2026-04-27,First,Desktop
S005161,U0196,Mumbai,London,2026-05-09,2026-06-08,Business,Desktop
S005162,U0447,Delhi,Singapore,2026-03-08,2026-08-01,Business,Mobile
S005163,U0442,Delhi,Singapore,2026-08-17,2026-09-14,Business,Mobile
S005164,U0151,Delhi,New York,2026-03-12,2026-06-09,Economy,Mobile
S005165,U0428,Mumbai,Dubai,2026-05-11,2026-07-29,Economy,Mobile
S005166,U0109,Delhi,Bangkok,2026-08-16,2026-12-24,Economy,Mobile
S005167,U0467,Mumbai,Dubai,2026-06-26,2026-09-21,Economy,Desktop
S005168,U0118,Bengaluru,London,2026-03-08,2026-08-12,Economy,Desktop
S005169,U0365,Mumbai,Singapore,2026-02-24,2026-05-15,Business,Mobile
S005170,U0095,Delhi,New York,2026-05-12,2026-06-17,Economy,Desktop
S005171,U0256,Delhi,Dubai,2026-01-31,2026-07-03,Business,Desktop
S005172,U0044,Delhi,Paris,2026-03-07,2026-04-08,Economy,Tablet
S005173,U0436,Delhi,Dubai,2026-07-25,2026-12-06,Economy,Desktop
